Customer ID,Customer Name,Customer_Segment,Maritial_Status,Gender,DOB,Effective_Start_Dt,Effective_End_Dt,Policy_Type_Id,Policy_Type,Policy_Type_Desc,Policy_Id,Policy_Name,Premium_Amt,Policy_Term,Policy_Start_Dt,Policy_End_Dt,Next_Premium_Dt,Actual_Premium_Paid_Dt,Country,Region,State or Province,City,Postal Code,Total_Policy_Amt,Premium_Amt_Paid_TillDate
463,Dr. Debbie Stevenson,Small Business,Single,Male,1992-02-05,2008-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_463,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-31,2031-12-27,2012-03-31,2012-04-10,United States Of America,West,California,West Hollywood,90069,500000,60000
771,Dr. Deborah Paul,Small Business,Single,Male,1990-02-05,2009-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_771,HSB_Jewel_02468,60000,Half Yearly,2009-12-30,2029-12-27,2010-06-30,2010-07-20,United States Of America,West,Oregon,West Linn,97068,400000,60000
1665,Dr. Elsie Pridgen,Consumer,Single,Male,1991-02-05,2008-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1665,HSB_Lifeclaim_13579,5000,Quarterly,2008-01-01,2030-12-27,2011-04-01,2011-04-11,U.S.A,West,California,Laguna Hills,92653,500000,60000
2323,Dr. Emma Buckley,Small Business,Single,Male,1991-02-05,2010-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2323,HSB_Jewel_02468,60000,Half Yearly,2010-12-30,2030-12-27,2011-06-30,2011-07-20,US,West,California,Coachella,92236,400000,60000
875,Dr. Erika Fink,Small Business,Single,Male,1994-02-05,2013-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_875,HSB_Jewel_02468,60000,Half Yearly,2013-12-30,2033-12-27,2014-06-30,2014-07-20,U.S,West,Utah,Salt Lake City,84106,400000,60000
1044,Dr. Erin Ballard,Home Office,Single,Male,1994-02-05,2011-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1044,HSB_Lifeclaim_13579,5000,Quarterly,2011-01-01,2033-12-27,2014-04-01,2014-04-11,U.S.A,West,California,Los Angeles,90004,500000,60000
428,Dr. Ernest Barber,Corporate,Single,Male,1992-02-05,2008-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_428,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-31,2031-12-27,2012-03-31,2012-04-10,US,West,Nevada,Carson City,89701,500000,60000
2931,Dr. Faye Hanna,Small Business,Married,Male,1989-02-05,2006-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2931,HSB_Lifeclaim_13579,5000,Quarterly,2006-01-01,2028-12-27,2009-04-01,2009-04-11,U.S,West,California,El Dorado Hills,95630,500000,60000
218,Dr. Frances Saunders,Consumer,Single,Male,1991-02-05,2010-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_218,HSB_Jewel_02468,60000,Half Yearly,2010-12-30,2030-12-27,2011-06-30,2011-07-20,United States Of America,West,Utah,Murray,84107,400000,60000
1186,Dr. Glenda Herbert,Consumer,Single,Male,1993-02-05,2012-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1186,HSB_Jewel_02468,60000,Half Yearly,2012-12-30,2032-12-27,2013-06-30,2013-07-20,United States Of America,West,California,Huntington Beach,92646,400000,60000
972,Dr. Gregory Holden,Corporate,Single,Male,1990-12-07,2007-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_972,HSB_Auto_98765,2000,Monthly,2007-12-31,2030-12-27,2011-01-31,,United States,West,California,Riverside,92503,200000,72000
510,Dr. Gregory Rao,Corporate,Single,Male,1991-02-05,2008-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_510,HSB_Lifeclaim_13579,5000,Quarterly,2008-01-01,2030-12-27,2011-04-01,2011-04-11,United States,West,California,Manteca,95336,500000,60000
3258,Dr. Gretchen Best Wilkins,Consumer,Married,Male,1991-02-05,2010-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_3258,HSB_Jewel_02468,60000,Half Yearly,2010-12-30,2030-12-27,2011-06-30,2011-07-20,U.S,West,Washington,Lynnwood,98037,400000,60000
1390,Dr. Hazel Jones,Corporate,Single,Male,1991-02-05,2010-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1390,HSB_Jewel_02468,60000,Half Yearly,2010-12-30,2030-12-27,2011-06-30,2011-07-20,US,West,California,Stockton,95207,400000,60000
754,Dr. Helen Lyons,Consumer,Single,Male,1993-02-05,2012-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_754,HSB_Jewel_02468,60000,Half Yearly,2012-12-30,2032-12-27,2013-06-30,2013-07-20,US,West,Arizona,Prescott Valley,86314,400000,60000
1781,Dr. Jackie Capps,Home Office,Single,Male,1990-12-07,2007-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1781,HSB_Auto_98765,2000,Monthly,2007-12-31,2030-12-27,2011-01-31,,U.S,West,California,San Carlos,94070,200000,72000
2385,Dr. Janice Frye,Small Business,Single,Male,1988-12-07,2005-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2385,HSB_Auto_98765,2000,Monthly,2005-12-31,2028-12-27,2009-01-31,,United States Of America,West,New Mexico,Las Cruces,88001,200000,72000
850,Dr. Jesse Hutchinson,Corporate,Single,Male,1989-02-05,2006-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_850,HSB_Lifeclaim_13579,5000,Quarterly,2006-01-01,2028-12-27,2009-04-01,2009-04-11,U.S.A,West,California,Goleta,93117,500000,60000
920,Dr. Jessie Kelly,Consumer,Single,Male,1991-02-05,2008-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_920,HSB_Lifeclaim_13579,5000,Quarterly,2008-01-01,2030-12-27,2011-04-01,2011-04-11,US,West,California,Redlands,92374,500000,60000
2801,Dr. Jimmy Wang,Home Office,Married,Male,1989-02-05,2006-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2801,HSB_Lifeclaim_13579,5000,Quarterly,2006-01-01,2028-12-27,2009-04-01,2009-04-11,United States,West,Arizona,Chandler,85224,500000,60000
1271,Dr. Joanne Church,Corporate,Single,Female,1989-12-07,2006-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1271,HSB_Auto_98765,2000,Monthly,2006-12-31,2029-12-27,2010-01-31,,United States,West,California,La Mesa,91941,200000,72000
1852,Dr. Joy Kaplan McNeill,Home Office,Single,Female,1989-02-05,2006-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1852,HSB_Lifeclaim_13579,5000,Quarterly,2006-01-01,2028-12-27,2009-04-01,2009-04-11,US,West,California,Carlsbad,92008,500000,60000
1113,Dr. Julia Reynolds,Corporate,Single,Female,1991-02-05,2010-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1113,HSB_Jewel_02468,60000,Half Yearly,2010-12-30,2030-12-27,2011-06-30,2011-07-20,U.S,West,Colorado,Arvada,80004,400000,60000
679,Dr. Katie Dougherty,Corporate,Single,Female,1998-02-05,2015-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_679,HSB_Lifeclaim_13579,5000,Quarterly,2015-01-01,2037-12-27,2018-04-01,2018-04-11,United States,West,Washington,Spanaway,98387,500000,60000
556,Dr. Kristina Sanders,Home Office,Single,Female,1989-02-05,2006-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_556,HSB_Lifeclaim_13579,5000,Quarterly,2006-01-01,2028-12-27,2009-04-01,2009-04-11,U.S,West,Utah,Provo,84604,500000,60000
3148,Dr. Leroy Field,Corporate,Single,Female,1990-12-07,2007-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_3148,HSB_Auto_98765,2000,Monthly,2007-12-31,2030-12-27,2011-01-31,,United States,West,Idaho,Post Falls,83854,200000,72000
3324,Dr. Leslie Jacobson,Consumer,Single,Female,1994-02-05,2011-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3324,HSB_Lifeclaim_13579,5000,Quarterly,2011-01-01,2033-12-27,2014-04-01,2014-04-11,US,West,Arizona,El Mirage,85335,500000,60000
1950,Dr. Leslie Shannon,Small Business,Single,Female,1996-02-05,2012-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1950,HSB_Lifeclaim_13579,5000,Quarterly,2012-12-31,2035-12-27,2016-03-31,2016-04-10,United States Of America,West,Montana,Butte,59750,500000,60000
2626,Dr. Lillian Fischer,Consumer,Single,Female,1994-02-05,2011-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2626,HSB_Lifeclaim_13579,5000,Quarterly,2011-01-01,2033-12-27,2014-04-01,2014-04-11,U.S,West,California,Menlo Park,94025,500000,60000
604,Dr. Lindsay P Ashley,Home Office,Single,Female,1992-02-05,2008-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_604,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-31,2031-12-27,2012-03-31,2012-04-10,US,West,California,Los Angeles,90045,500000,60000
1316,Dr. Marion Lindsey,Home Office,Single,Female,1994-02-05,2011-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1316,HSB_Lifeclaim_13579,5000,Quarterly,2011-01-01,2033-12-27,2014-04-01,2014-04-11,U.S,West,Colorado,Commerce City,80022,500000,60000
1481,Dr. Marvin MacDonald,Corporate,Single,Female,1989-02-05,2006-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1481,HSB_Lifeclaim_13579,5000,Quarterly,2006-01-01,2028-12-27,2009-04-01,2009-04-11,United States,West,California,Los Angeles,90049,500000,60000
2741,Dr. Megan York,Small Business,Single,Female,1997-02-05,2016-06-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2741,HSB_Jewel_02468,60000,Half Yearly,2016-06-30,2036-12-27,2017-06-30,2017-07-20,United States Of America,West,Idaho,Caldwell,83605,400000,120000
2135,Dr. Melvin Kendall,Home Office,Single,Female,1997-02-05,2016-06-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2135,HSB_Jewel_02468,60000,Half Yearly,2016-06-30,2036-12-27,2017-06-30,2017-07-20,U.S,West,New Mexico,Clovis,88101,400000,120000
2828,Dr. Monica Howard,Corporate,Single,Female,1998-02-05,2015-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2828,HSB_Lifeclaim_13579,5000,Quarterly,2015-01-01,2037-12-27,2018-04-01,2018-04-11,U.S.A,West,California,El Centro,92243,500000,60000
3351,Dr. Nathan Wyatt,Small Business,Single,Female,1990-02-05,2007-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3351,HSB_Lifeclaim_13579,5000,Quarterly,2007-01-01,2029-12-27,2010-04-01,2010-04-11,United States Of America,West,Washington,Pasco,99301,500000,60000
698,Dr. Nelson Hensley,Corporate,Single,Female,1995-02-05,2012-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_698,HSB_Lifeclaim_13579,5000,Quarterly,2012-01-01,2034-12-27,2015-04-01,2015-04-11,U.S.A,West,Washington,Seattle,98105,500000,60000
2531,Dr. Rick Houston,Small Business,Single,Female,1989-02-05,2006-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2531,HSB_Lifeclaim_13579,5000,Quarterly,2006-01-01,2028-12-27,2009-04-01,2009-04-11,U.S.A,West,California,Atascadero,93422,500000,60000
164,Dr. Robin Kramer Vaughn,Home Office,Single,Female,1988-02-05,2004-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_164,HSB_Lifeclaim_13579,5000,Quarterly,2004-12-31,2027-12-27,2008-03-31,2008-04-10,US,West,Washington,Richland,99352,500000,60000
1424,Dr. Robyn Zhou,Home Office,Single,Female,1989-02-05,2006-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1424,HSB_Lifeclaim_13579,5000,Quarterly,2006-01-01,2028-12-27,2009-04-01,2009-04-11,United States Of America,West,Colorado,Englewood,80112,500000,60000
290,Dr. Sara O'Connor,Small Business,Single,Female,1994-02-05,2013-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_290,HSB_Jewel_02468,60000,Half Yearly,2013-12-30,2033-12-27,2014-06-30,2014-07-20,U.S.A,West,Colorado,Loveland,80538,400000,60000
2491,Dr. Sean N Boyer,Consumer,Single,Female,1992-02-05,2008-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2491,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-31,2031-12-27,2012-03-31,2012-04-10,United States,West,California,Los Angeles,90045,500000,60000
945,Dr. Stephanie Sun Perry,Home Office,Single,Female,1991-02-05,2008-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_945,HSB_Lifeclaim_13579,5000,Quarterly,2008-01-01,2030-12-27,2011-04-01,2011-04-11,United States Of America,West,California,Saratoga,95070,500000,60000
719,Dr. Stephen Lam,Corporate,Single,Female,1993-02-05,2010-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_719,HSB_Lifeclaim_13579,5000,Quarterly,2010-01-01,2032-12-27,2013-04-01,2013-04-11,U.S,West,Nevada,Pahrump,89041,500000,60000
3005,Dr. Teresa Watts,Corporate,Single,Female,1995-02-05,2012-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3005,HSB_Lifeclaim_13579,5000,Quarterly,2012-01-01,2034-12-27,2015-04-01,2015-04-11,US,West,Idaho,Coeur D Alene,83814,500000,60000
32,Miss. Matthew Berman,Corporate,Single,Female,1989-02-05,2008-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_32,HSB_Jewel_02468,60000,Half Yearly,2008-12-30,2028-12-27,2009-06-30,2009-07-20,U.S,West,Oregon,Grants Pass,97526,400000,60000
87,Miss. Norman Shields,Corporate,Single,Female,1996-12-07,2013-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_87,HSB_Auto_98765,2000,Monthly,2013-12-31,2036-12-27,2017-01-31,,U.S.A,West,California,Vacaville,95687,200000,72000
5,Miss. Ronnie Proctor,Home Office,Single,Female,1989-12-07,2006-12-31,2029-12-27,,1/0/1900,U.S,West,California,2000,Monthly,2006-12-31,2029-12-27,2010-01-31,,U.S,West,California,San Gabriel,91776,200000,72000
5,Miss. Ronnie Proctor,Home Office,Single,Female,1989-12-07,2006-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_5,HSB_Auto_98765,2000,Monthly,2006-12-31,2029-12-27,2010-01-31,,U.S,West,California,San Gabriel,91776,200000,72000
53,Miss. Sidney Russell Austin,Corporate,Single,Female,1988-02-05,2004-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_53,HSB_Lifeclaim_13579,5000,Quarterly,2004-12-31,2027-12-27,2008-03-31,2008-04-10,US,West,Washington,Redmond,98052,500000,60000
43,Miss. Theodore Moran,Consumer,Single,Female,1986-02-05,2005-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_43,HSB_Jewel_02468,60000,Half Yearly,2005-12-30,2025-12-27,2006-06-30,2006-07-20,United States,West,Washington,Redmond,98052,400000,60000
91,Miss. Wallace Werner,Corporate,Single,Female,1991-02-05,2010-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_91,HSB_Jewel_02468,60000,Half Yearly,2010-12-30,2030-12-27,2011-06-30,2011-07-20,United States,West,California,Vallejo,94591,400000,60000
3,Mister. Bonnie Potter,Corporate,Single,Male,1992-02-06,2009-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3,HSB_Lifeclaim_13579,5000,Quarterly,2009-01-01,2031-12-28,2012-04-01,2012-04-11,US,West,Washington,Anacortes,98221,500000,60000
156,Mister. Diana Xu,Corporate,Single,Male,1990-02-05,2007-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_156,HSB_Lifeclaim_13579,5000,Quarterly,2007-01-01,2029-12-27,2010-04-01,2010-04-11,United States Of America,West,Colorado,Fort Collins,80525,500000,60000
27,Mister. Guy Gallagher,Corporate,Single,Male,1991-12-07,2008-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_27,HSB_Auto_98765,2000,Monthly,2008-12-31,2031-12-27,2012-01-31,,US,West,California,Lakewood,90712,200000,72000
522,Mr. Aaron Riggs,Small Business,Single,Male,1997-02-05,2008-01-01,,19181.0,TermLife,Coverage for a certain period of time,19181_1354,HSB_Termclaim_23579,5000,Quarterly,2008-01-01,2036-12-27,2011-04-01,2011-04-11,United States Of America,West,Washington,Tacoma,98408,500000,60000
3388,Mr. Aaron Shaffer,Corporate,Married,Male,1997-02-05,2011-01-01,,19184.0,Moneyback,The insured person gets a percentage of sum assured at regular intervals,19184_188,HSB_Moneyback_19184,5000,Quarterly,2011-01-01,2036-12-27,2014-04-01,2014-04-11,United States,West,Colorado,Grand Junction,81503,500000,60000
1315,Mr. Adam Saunders Gray,Home Office,Divorced,Male,1993-02-05,2008-01-01,,19185.0,ChildPlan,Insurance cum investment plan to secure child's future,19185_3106,HSB_ChildPlan_19185,5000,Quarterly,2008-01-01,2035-12-27,2011-04-01,2011-04-11,US,West,Colorado,Grand Junction,81503,500000,60000
1155,Mr. Alex Nicholson,Consumer,Single,Male,1998-02-05,2010-01-01,,19187.0,AnnuityPlan,Income stream for retirees,19187_2108,HSB_AnnuityPlan_19187,5000,Quarterly,2010-01-01,2037-12-27,2013-04-01,2013-04-11,U.S,West,Washington,Parkland,98444,500000,60000
136,Mr. Dale Gillespie,Small Business,Single,Male,1990-02-05,2007-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_136,HSB_Lifeclaim_13579,5000,Quarterly,2007-01-01,2029-12-27,2010-04-01,2010-04-11,United States,West,California,Petaluma,94952,500000,60000
115,Mr. Dwight M Carr,Home Office,Single,Male,1991-02-06,2011-01-01,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_115,HSB_Jewel_02468,60000,Half Yearly,2011-01-01,2030-12-28,2011-07-01,2011-07-21,US,West,Oregon,Mcminnville,97128,400000,60000
24,Mr. Edna Thomas,Corporate,Single,Male,1994-02-05,2011-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_24,HSB_Lifeclaim_13579,5000,Quarterly,2011-01-01,2033-12-27,2014-04-01,2014-04-11,United States Of America,West,California,Laguna Niguel,92677,500000,60000
67,Mr. Ellen McCormick,Corporate,Single,Male,1990-02-05,2007-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_67,HSB_Lifeclaim_13579,5000,Quarterly,2007-01-01,2029-12-27,2010-04-01,2010-04-11,U.S,West,California,Napa,94559,500000,60000
120,Mrs. Helen H Murphy,Corporate,Single,Male,1991-02-05,2010-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_120,HSB_Jewel_02468,60000,Half Yearly,2010-12-30,2030-12-27,2011-06-30,2011-07-20,U.S.A,West,Utah,Layton,84041,400000,60000
19,Mrs. Jim Rodgers,Small Business,Single,Male,1993-02-05,2012-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_19,HSB_Jewel_02468,60000,Half Yearly,2012-12-30,2032-12-27,2013-06-30,2013-07-20,United States,West,Montana,Missoula,59801,400000,60000
18,Mrs. Laurie Hanna,Small Business,Single,Female,1994-12-07,2011-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_18,HSB_Auto_98765,2000,Monthly,2011-12-31,2034-12-27,2015-01-31,,U.S.A,West,Montana,Helena,59601,200000,72000
117,Mrs. Linda Weiss,Home Office,Single,Female,1999-02-05,2018-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_117,HSB_Jewel_02468,60000,Half Yearly,2018-12-30,2038-12-27,2019-06-30,2019-07-20,U.S,West,Washington,Seattle,98103,400000,60000
52,Mrs. Lorraine Kelly,Corporate,Single,Female,1996-02-05,2015-12-29,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_52,HSB_Jewel_02468,60000,Half Yearly,2015-12-29,2035-12-27,2016-06-29,2016-07-19,United States Of America,West,Washington,Puyallup,98373,400000,60000
33,Mrs. Ricky Hensley,Corporate,Single,Female,1997-02-05,2014-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_33,HSB_Lifeclaim_13579,5000,Quarterly,2014-01-01,2036-12-27,2017-04-01,2017-04-11,U.S.A,West,Oregon,Gresham,97030,500000,60000
114,Mrs. Ron Newton,Home Office,Single,Female,1991-02-05,2008-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_114,HSB_Lifeclaim_13579,5000,Quarterly,2008-01-01,2030-12-27,2011-04-01,2011-04-11,United States Of America,West,Oregon,Lake Oswego,97035,500000,60000
522,Prof. Aaron Riggs,Small Business,Married,Male,1997-02-05,2011-06-29,,19182.0,WholeLife,Remain in force for the insured's entire lifetime,19182_697,HSB_WholeLife_22468,60000,Half Yearly,2011-06-29,2112-01-01,2012-06-29,2012-07-19,US,West,Idaho,Boise,83704,400000,120000
691,Prof. Alicia Curtis,Home Office,Married,Female,1998-02-05,2015-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_691,HSB_Lifeclaim_13579,5000,Quarterly,2015-01-01,2037-12-27,2018-04-01,2018-04-11,US,West,Washington,Tacoma,98408,500000,60000
2498,Prof. Arlene Long,Small Business,Married,Male,1992-02-05,2008-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2498,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-31,2031-12-27,2012-03-31,2012-04-10,US,West,California,San Diego,92024,500000,60000
1410,Prof. Charles Ward,Corporate,Single,Male,1991-02-05,2010-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1410,HSB_Jewel_02468,60000,Half Yearly,2010-12-30,2030-12-27,2011-06-30,2011-07-20,U.S.A,West,California,Moreno Valley,92553,400000,60000
1383,Prof. Christina Hanna,Consumer,Single,Female,1990-12-09,2008-01-02,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1383,HSB_Auto_98765,2000,Monthly,2008-01-02,2030-12-29,2011-02-02,,United States,West,Utah,West Valley City,84120,200000,72000
2773,Prof. Christina Zhu,Corporate,Divorced,Female,1991-02-09,2008-01-05,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2773,HSB_Lifeclaim_13579,5000,Quarterly,2008-01-05,2030-12-31,2011-04-05,2011-04-15,U.S,West,California,Dublin,94568,500000,60000
